SN,ItemName,Spec,LSL,tValue,USL,ElapsedTime,StartTime,Result
--,CheckEeroTest,--,--,--,--,103940,2021-12-09 17:12:24.562593,Pass
--,Checkroute,--,--,--,--,126718,2021-12-09 17:12:24.667535,Pass
--,CheckEeroABA,--,--,--,--,121212,2021-12-09 17:12:24.795249,Pass
--,VERIFYSFIS,--,--,--,--,132694,2021-12-09 17:12:24.917458,Pass
--,AT+TESTSTART%,--,--,--,--,119204,2021-12-09 17:12:25.096177,Pass
--,DUT_PING,--,--,--,--,134720,2021-12-09 17:12:25.217377,Pass
--,DUT_TELNET,--,--,--,--,117135,2021-12-09 17:12:25.366059,Pass
--,VeritfyDUTMAC,--,--,--,--,121230,2021-12-09 17:12:25.500149,Pass
--,DUT_OK,--,--,--,--,128975,2021-12-09 17:12:25.622376,Pass
--,TEMP_BOOT,--,--,--,63,120202,2021-12-09 17:12:25.787256,Pass
--,LED_MODEL,lp5562,--,--,--,121809,2021-12-09 17:12:25.952339,Pass
--,PHY_STATUS,--,--,--,--,135040,2021-12-09 17:12:26.075146,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,122151,2021-12-09 17:12:26.211183,Pass
--,FUSB_STATUS,--,--,--,--,128566,2021-12-09 17:12:26.334332,Pass
--,REPORT_CHILD,--,--,--,--,116012,2021-12-09 17:12:26.504410,Pass
--, Install driver,--,--,--,--,109374,2021-12-09 17:12:26.662310,Pass
--, Install driver,--,--,--,--,130694,2021-12-09 17:12:26.773685,Pass
--, Install driver,--,--,--,--,136600,2021-12-09 17:12:26.906393,Pass
--,LOAD_BZT,--,--,--,--,146347,2021-12-09 17:12:27.043993,Pass
--,2GWiFiPing,--,--,--,--,113835,2021-12-09 17:12:27.228755,Pass
--,DUTping,--,--,--,--,126740,2021-12-09 17:12:27.344586,Pass
--,5GWiFiPing,--,--,--,--,133043,2021-12-09 17:12:27.474315,Pass
--,killIperf3,--,--,--,--,114415,2021-12-09 17:12:27.677768,Pass
--,killIperf3,--,--,--,--,120676,2021-12-09 17:12:27.793178,Pass
--,ClearLog,--,--,--,--,119956,2021-12-09 17:12:27.913854,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,132946,2021-12-09 17:12:28.035807,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,127091,2021-12-09 17:12:28.169749,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,130318,2021-12-09 17:12:28.298836,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,120270,2021-12-09 17:12:28.444115,Pass
--,DISABLE_WIFI,--,--,--,--,113803,2021-12-09 17:12:28.634172,Pass
--,BlePeripheral_Rpi,--,--,--,--,118540,2021-12-09 17:12:28.802121,Pass
--,bluetooth40,--,--,--,--,120775,2021-12-09 17:12:28.932624,Pass
--,PingSample,--,--,--,--,131895,2021-12-09 17:12:29.058417,Pass
--,SampleTelnetLogin,--,--,--,--,128435,2021-12-09 17:12:29.192302,Pass
--,Samplecatstartlog,--,--,--,--,132462,2021-12-09 17:12:29.322737,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,117507,2021-12-09 17:12:29.458191,Pass
--,SampleUnbindBT050,--,--,--,--,127294,2021-12-09 17:12:29.588667,Pass
--,SampleOpenConnection,--,--,--,--,158519,2021-12-09 17:12:29.729928,Pass
--,BLE_OK,--,--,--,--,149304,2021-12-09 17:12:29.903671,Pass
--,Samplequit,--,--,--,--,106715,2021-12-09 17:12:30.090870,Pass
--,bluetooth30,--,--,--,--,120142,2021-12-09 17:12:30.197585,Pass
--,quit,--,--,--,--,136583,2021-12-09 17:12:30.318726,Pass
--,bootcmd,--,--,--,--,118495,2021-12-09 17:12:30.518006,Pass
--,Checkbootcmd,--,--,--,--,140293,2021-12-09 17:12:30.638495,Pass
--,bootfileFirefly,--,--,--,--,131955,2021-12-09 17:12:30.780781,Pass
--,Checkbootfile,--,--,--,--,129807,2021-12-09 17:12:30.914727,Pass
--,revert_mode,--,--,--,--,137183,2021-12-09 17:12:31.046524,Pass
--,Checkmode,--,--,--,--,134355,2021-12-09 17:12:31.184704,Pass
--,WriteMACDHCP,--,--,--,--,130824,2021-12-09 17:12:31.320055,Pass
--,BOOT_SETUP,--,--,--,--,123707,2021-12-09 17:12:31.452874,Pass
--,CheckEeroTest,--,--,--,--,107635,2021-12-09 17:12:33.398014,Pass
--,Checkroute,--,--,--,--,122188,2021-12-09 17:12:33.506649,Pass
--,CheckEeroABA,--,--,--,--,113748,2021-12-09 17:12:33.628837,Pass
--,VERIFYSFIS,--,--,--,--,125169,2021-12-09 17:12:33.744575,Pass
--,AT+TESTSTART%,--,--,--,--,123255,2021-12-09 17:12:33.909638,Pass
--,DUT_PING,--,--,--,--,129161,2021-12-09 17:12:34.034885,Pass
--,DUT_TELNET,--,--,--,--,115629,2021-12-09 17:12:34.208679,Pass
--,VeritfyDUTMAC,--,--,--,--,114873,2021-12-09 17:12:34.384618,Pass
--,DUT_OK,--,--,--,--,127343,2021-12-09 17:12:34.500488,Pass
--,TEMP_BOOT,--,--,--,63,112682,2021-12-09 17:12:34.644785,Pass
--,LED_MODEL,lp5562,--,--,--,114787,2021-12-09 17:12:34.770430,Pass
--,PHY_STATUS,--,--,--,--,129859,2021-12-09 17:12:34.887217,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,117451,2021-12-09 17:12:35.019066,Pass
--,FUSB_STATUS,--,--,--,--,124044,2021-12-09 17:12:35.137516,Pass
--,REPORT_CHILD,--,--,--,--,118547,2021-12-09 17:12:35.315138,Pass
--, Install driver,--,--,--,--,113478,2021-12-09 17:12:35.477565,Pass
--, Install driver,--,--,--,--,133322,2021-12-09 17:12:35.593043,Pass
--, Install driver,--,--,--,--,119084,2021-12-09 17:12:35.727360,Pass
--,LOAD_BZT,--,--,--,--,120299,2021-12-09 17:12:35.846444,Pass
--,2GWiFiPing,--,--,--,--,116587,2021-12-09 17:12:36.019052,Pass
--,DUTping,--,--,--,--,135838,2021-12-09 17:12:36.137632,Pass
--,5GWiFiPing,--,--,--,--,132779,2021-12-09 17:12:36.274467,Pass
--,killIperf3,--,--,--,--,109081,2021-12-09 17:12:36.441283,Pass
--,killIperf3,--,--,--,--,146297,2021-12-09 17:12:36.553357,Pass
--,ClearLog,--,--,--,--,149956,2021-12-09 17:12:36.701651,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,129408,2021-12-09 17:12:36.854605,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,118203,2021-12-09 17:12:36.984013,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,135584,2021-12-09 17:12:37.104217,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,116322,2021-12-09 17:12:37.293103,Pass
--,DISABLE_WIFI,--,--,--,--,106737,2021-12-09 17:12:37.424689,Pass
--,BlePeripheral_Rpi,--,--,--,--,132675,2021-12-09 17:12:37.567973,Pass
--,bluetooth40,--,--,--,--,126649,2021-12-09 17:12:37.715828,Pass
--,PingSample,--,--,--,--,150681,2021-12-09 17:12:37.853456,Pass
--,SampleTelnetLogin,--,--,--,--,118123,2021-12-09 17:12:38.005137,Pass
--,Samplecatstartlog,--,--,--,--,110528,2021-12-09 17:12:38.123260,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,131293,2021-12-09 17:12:38.235780,Pass
--,SampleUnbindBT050,--,--,--,--,139615,2021-12-09 17:12:38.378042,Pass
--,SampleOpenConnection,--,--,--,--,143238,2021-12-09 17:12:38.529630,Pass
--,BLE_OK,--,--,--,--,154515,2021-12-09 17:12:38.686828,Pass
--,Samplequit,--,--,--,--,135840,2021-12-09 17:12:38.907611,Pass
--,bluetooth30,--,--,--,--,139776,2021-12-09 17:12:39.045447,Pass
--,quit,--,--,--,--,127032,2021-12-09 17:12:39.186220,Pass
--,bootcmd,--,--,--,--,109033,2021-12-09 17:12:39.345435,Pass
--,Checkbootcmd,--,--,--,--,120737,2021-12-09 17:12:39.456459,Pass
--,bootfileFirefly,--,--,--,--,149375,2021-12-09 17:12:39.578196,Pass
--,Checkbootfile,--,--,--,--,130360,2021-12-09 17:12:39.729564,Pass
--,revert_mode,--,--,--,--,122502,2021-12-09 17:12:39.860922,Pass
--,Checkmode,--,--,--,--,132373,2021-12-09 17:12:39.984426,Pass
--,WriteMACDHCP,--,--,--,--,127655,2021-12-09 17:12:40.117794,Pass
--,BOOT_SETUP,--,--,--,--,129973,2021-12-09 17:12:40.246444,Pass
--,CheckEeroTest,--,--,--,--,109568,2021-12-09 17:12:42.383187,Pass
--,Checkroute,--,--,--,--,132594,2021-12-09 17:12:42.494749,Pass
--,CheckEeroABA,--,--,--,--,111481,2021-12-09 17:12:42.628337,Pass
--,VERIFYSFIS,--,--,--,--,124571,2021-12-09 17:12:42.741809,Pass
--,AT+TESTSTART%,--,--,--,--,126951,2021-12-09 17:12:42.918152,Pass
--,DUT_PING,--,--,--,--,132675,2021-12-09 17:12:43.048487,Pass
--,DUT_TELNET,--,--,--,--,114890,2021-12-09 17:12:43.217061,Pass
--,VeritfyDUTMAC,--,--,--,--,112522,2021-12-09 17:12:43.344916,Pass
--,DUT_OK,--,--,--,--,120138,2021-12-09 17:12:43.459264,Pass
--,TEMP_BOOT,--,--,--,63,116460,2021-12-09 17:12:43.591372,Pass
--,LED_MODEL,lp5562,--,--,--,130940,2021-12-09 17:12:43.726781,Pass
--,PHY_STATUS,--,--,--,--,124590,2021-12-09 17:12:43.859704,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,126361,2021-12-09 17:12:43.986288,Pass
--,FUSB_STATUS,--,--,--,--,134299,2021-12-09 17:12:44.115645,Pass
--,REPORT_CHILD,--,--,--,--,135733,2021-12-09 17:12:44.288714,Pass
--, Install driver,--,--,--,--,123826,2021-12-09 17:12:44.477305,Pass
--, Install driver,--,--,--,--,146184,2021-12-09 17:12:44.603128,Pass
--, Install driver,--,--,--,--,125702,2021-12-09 17:12:44.751302,Pass
--,LOAD_BZT,--,--,--,--,120869,2021-12-09 17:12:44.878000,Pass
--,2GWiFiPing,--,--,--,--,117960,2021-12-09 17:12:45.062699,Pass
--,DUTping,--,--,--,--,120226,2021-12-09 17:12:45.181659,Pass
--,5GWiFiPing,--,--,--,--,131550,2021-12-09 17:12:45.302882,Pass
--,killIperf3,--,--,--,--,115220,2021-12-09 17:12:45.501701,Pass
--,killIperf3,--,--,--,--,125645,2021-12-09 17:12:45.618941,Pass
--,ClearLog,--,--,--,--,139719,2021-12-09 17:12:45.746581,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,134216,2021-12-09 17:12:45.888297,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,120980,2021-12-09 17:12:46.022513,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,128669,2021-12-09 17:12:46.146485,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,109233,2021-12-09 17:12:46.320327,Pass
--,DISABLE_WIFI,--,--,--,--,114073,2021-12-09 17:12:46.457483,Pass
--,BlePeripheral_Rpi,--,--,--,--,117593,2021-12-09 17:12:46.607476,Pass
--,bluetooth40,--,--,--,--,126880,2021-12-09 17:12:46.728063,Pass
--,PingSample,--,--,--,--,146458,2021-12-09 17:12:46.877886,Pass
--,SampleTelnetLogin,--,--,--,--,131963,2021-12-09 17:12:47.026338,Pass
--,Samplecatstartlog,--,--,--,--,110833,2021-12-09 17:12:47.159297,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,122345,2021-12-09 17:12:47.271135,Pass
--,SampleUnbindBT050,--,--,--,--,146433,2021-12-09 17:12:47.400462,Pass
--,SampleOpenConnection,--,--,--,--,143914,2021-12-09 17:12:47.555243,Pass
--,BLE_OK,--,--,--,--,158188,2021-12-09 17:12:47.723095,Pass
--,Samplequit,--,--,--,--,113232,2021-12-09 17:12:47.921101,Pass
--,bluetooth30,--,--,--,--,128242,2021-12-09 17:12:48.037319,Pass
--,quit,--,--,--,--,115863,2021-12-09 17:12:48.166558,Pass
--,bootcmd,--,--,--,--,118993,2021-12-09 17:12:48.295386,Pass
--,Checkbootcmd,--,--,--,--,149275,2021-12-09 17:12:48.415387,Pass
--,bootfileFirefly,--,--,--,--,125808,2021-12-09 17:12:48.567656,Pass
--,Checkbootfile,--,--,--,--,134731,2021-12-09 17:12:48.694459,Pass
--,revert_mode,--,--,--,--,130121,2021-12-09 17:12:48.831189,Pass
--,Checkmode,--,--,--,--,124030,2021-12-09 17:12:48.962308,Pass
--,WriteMACDHCP,--,--,--,--,131706,2021-12-09 17:12:49.088335,Pass
--,BOOT_SETUP,--,--,--,--,132136,2021-12-09 17:12:49.223033,Pass
--,CheckEeroTest,--,--,--,--,123841,2021-12-09 17:12:50.921673,Pass
--,Checkroute,--,--,--,--,117860,2021-12-09 17:12:51.047515,Pass
--,CheckEeroABA,--,--,--,--,110660,2021-12-09 17:12:51.165375,Pass
--,VERIFYSFIS,--,--,--,--,135675,2021-12-09 17:12:51.278032,Pass
--,AT+TESTSTART%,--,--,--,--,118441,2021-12-09 17:12:51.438045,Pass
--,DUT_PING,--,--,--,--,120907,2021-12-09 17:12:51.557484,Pass
--,DUT_TELNET,--,--,--,--,112460,2021-12-09 17:12:51.692337,Pass
--,VeritfyDUTMAC,--,--,--,--,120270,2021-12-09 17:12:51.818961,Pass
--,DUT_OK,--,--,--,--,143862,2021-12-09 17:12:51.942224,Pass
--,TEMP_BOOT,--,--,--,63,118522,2021-12-09 17:12:52.128941,Pass
--,LED_MODEL,lp5562,--,--,--,120678,2021-12-09 17:12:52.277377,Pass
--,PHY_STATUS,--,--,--,--,136856,2021-12-09 17:12:52.399053,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,136572,2021-12-09 17:12:52.537912,Pass
--,FUSB_STATUS,--,--,--,--,127652,2021-12-09 17:12:52.676480,Pass
--,REPORT_CHILD,--,--,--,--,115864,2021-12-09 17:12:52.818099,Pass
--, Install driver,--,--,--,--,117697,2021-12-09 17:12:52.997289,Pass
--, Install driver,--,--,--,--,127346,2021-12-09 17:12:53.115985,Pass
--, Install driver,--,--,--,--,137866,2021-12-09 17:12:53.245323,Pass
--,LOAD_BZT,--,--,--,--,130827,2021-12-09 17:12:53.384188,Pass
--,2GWiFiPing,--,--,--,--,133272,2021-12-09 17:12:53.541941,Pass
--,DUTping,--,--,--,--,137899,2021-12-09 17:12:53.677206,Pass
--,5GWiFiPing,--,--,--,--,123804,2021-12-09 17:12:53.817099,Pass
--,killIperf3,--,--,--,--,115922,2021-12-09 17:12:53.951867,Pass
--,killIperf3,--,--,--,--,127165,2021-12-09 17:12:54.069789,Pass
--,ClearLog,--,--,--,--,136520,2021-12-09 17:12:54.198950,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,142232,2021-12-09 17:12:54.336466,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,141864,2021-12-09 17:12:54.479694,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,132737,2021-12-09 17:12:54.624546,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,117524,2021-12-09 17:12:54.794757,Pass
--,DISABLE_WIFI,--,--,--,--,117451,2021-12-09 17:12:54.964140,Pass
--,BlePeripheral_Rpi,--,--,--,--,118038,2021-12-09 17:12:55.096554,Pass
--,bluetooth40,--,--,--,--,147887,2021-12-09 17:12:55.237532,Pass
--,PingSample,--,--,--,--,136260,2021-12-09 17:12:55.400378,Pass
--,SampleTelnetLogin,--,--,--,--,123920,2021-12-09 17:12:55.537635,Pass
--,Samplecatstartlog,--,--,--,--,128683,2021-12-09 17:12:55.662551,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,142038,2021-12-09 17:12:55.792232,Pass
--,SampleUnbindBT050,--,--,--,--,139458,2021-12-09 17:12:55.963196,Pass
--,SampleOpenConnection,--,--,--,--,123793,2021-12-09 17:12:56.113625,Pass
--,BLE_OK,--,--,--,--,135718,2021-12-09 17:12:56.241403,Pass
--,Samplequit,--,--,--,--,125168,2021-12-09 17:12:56.415175,Pass
--,bluetooth30,--,--,--,--,127127,2021-12-09 17:12:56.542337,Pass
--,quit,--,--,--,--,113607,2021-12-09 17:12:56.670458,Pass
--,bootcmd,--,--,--,--,120137,2021-12-09 17:12:56.829970,Pass
--,Checkbootcmd,--,--,--,--,149799,2021-12-09 17:12:56.952107,Pass
--,bootfileFirefly,--,--,--,--,130450,2021-12-09 17:12:57.102906,Pass
--,Checkbootfile,--,--,--,--,127656,2021-12-09 17:12:57.235350,Pass
--,revert_mode,--,--,--,--,111523,2021-12-09 17:12:57.363006,Pass
--,Checkmode,--,--,--,--,124092,2021-12-09 17:12:57.476524,Pass
--,WriteMACDHCP,--,--,--,--,122248,2021-12-09 17:12:57.602638,Pass
--,BOOT_SETUP,--,--,--,--,141397,2021-12-09 17:12:57.725886,Pass
--,CheckEeroTest,--,--,--,--,105280,2021-12-09 17:12:59.519154,Pass
--,Checkroute,--,--,--,--,109259,2021-12-09 17:12:59.625432,Pass
--,CheckEeroABA,--,--,--,--,128696,2021-12-09 17:12:59.736682,Pass
--,VERIFYSFIS,--,--,--,--,125657,2021-12-09 17:12:59.868372,Pass
--,AT+TESTSTART%,--,--,--,--,130865,2021-12-09 17:13:00.053092,Pass
--,DUT_PING,--,--,--,--,134229,2021-12-09 17:13:00.185953,Pass
--,DUT_TELNET,--,--,--,--,115058,2021-12-09 17:13:00.345722,Pass
--,VeritfyDUTMAC,--,--,--,--,115224,2021-12-09 17:13:00.493686,Pass
--,DUT_OK,--,--,--,--,124666,2021-12-09 17:13:00.610905,Pass
--,TEMP_BOOT,--,--,--,63,110725,2021-12-09 17:13:00.749528,Pass
--,LED_MODEL,lp5562,--,--,--,126139,2021-12-09 17:13:00.902335,Pass
--,PHY_STATUS,--,--,--,--,137690,2021-12-09 17:13:01.031466,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,125765,2021-12-09 17:13:01.171149,Pass
--,FUSB_STATUS,--,--,--,--,125601,2021-12-09 17:13:01.298908,Pass
--,REPORT_CHILD,--,--,--,--,130859,2021-12-09 17:13:01.459049,Pass
--, Install driver,--,--,--,--,121139,2021-12-09 17:13:01.646351,Pass
--, Install driver,--,--,--,--,119674,2021-12-09 17:13:01.769493,Pass
--, Install driver,--,--,--,--,122453,2021-12-09 17:13:01.889167,Pass
--,LOAD_BZT,--,--,--,--,154244,2021-12-09 17:13:02.013614,Pass
--,2GWiFiPing,--,--,--,--,125404,2021-12-09 17:13:02.230735,Pass
--,DUTping,--,--,--,--,154851,2021-12-09 17:13:02.358133,Pass
--,5GWiFiPing,--,--,--,--,124561,2021-12-09 17:13:02.514978,Pass
--,killIperf3,--,--,--,--,111893,2021-12-09 17:13:02.670616,Pass
--,killIperf3,--,--,--,--,119215,2021-12-09 17:13:02.784498,Pass
--,ClearLog,--,--,--,--,123749,2021-12-09 17:13:02.903713,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,122898,2021-12-09 17:13:03.027462,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,130026,2021-12-09 17:13:03.153357,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,122614,2021-12-09 17:13:03.286369,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,125514,2021-12-09 17:13:03.440896,Pass
--,DISABLE_WIFI,--,--,--,--,119717,2021-12-09 17:13:03.611364,Pass
--,BlePeripheral_Rpi,--,--,--,--,120761,2021-12-09 17:13:03.761995,Pass
--,bluetooth40,--,--,--,--,144444,2021-12-09 17:13:03.900136,Pass
--,PingSample,--,--,--,--,132787,2021-12-09 17:13:04.058544,Pass
--,SampleTelnetLogin,--,--,--,--,131901,2021-12-09 17:13:04.193328,Pass
--,Samplecatstartlog,--,--,--,--,144959,2021-12-09 17:13:04.326223,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,131024,2021-12-09 17:13:04.474176,Pass
--,SampleUnbindBT050,--,--,--,--,141761,2021-12-09 17:13:04.629141,Pass
--,SampleOpenConnection,--,--,--,--,126133,2021-12-09 17:13:04.773891,Pass
--,BLE_OK,--,--,--,--,145399,2021-12-09 17:13:04.910994,Pass
--,Samplequit,--,--,--,--,128263,2021-12-09 17:13:05.087180,Pass
--,bluetooth30,--,--,--,--,130206,2021-12-09 17:13:05.217439,Pass
--,quit,--,--,--,--,120710,2021-12-09 17:13:05.347645,Pass
--,bootcmd,--,--,--,--,122506,2021-12-09 17:13:05.509726,Pass
--,Checkbootcmd,--,--,--,--,133340,2021-12-09 17:13:05.634230,Pass
--,bootfileFirefly,--,--,--,--,134063,2021-12-09 17:13:05.770560,Pass
--,Checkbootfile,--,--,--,--,138585,2021-12-09 17:13:05.906619,Pass
--,revert_mode,--,--,--,--,134080,2021-12-09 17:13:06.046201,Pass
--,Checkmode,--,--,--,--,138943,2021-12-09 17:13:06.182279,Pass
--,WriteMACDHCP,--,--,--,--,116613,2021-12-09 17:13:06.323214,Pass
--,BOOT_SETUP,--,--,--,--,116741,2021-12-09 17:13:06.439827,Pass
--,CheckEeroTest,--,--,--,--,105362,2021-12-09 17:13:08.297762,Pass
--,Checkroute,--,--,--,--,123571,2021-12-09 17:13:08.404121,Pass
--,CheckEeroABA,--,--,--,--,127293,2021-12-09 17:13:08.528691,Pass
--,VERIFYSFIS,--,--,--,--,105243,2021-12-09 17:13:08.656981,Pass
--,AT+TESTSTART%,--,--,--,--,121227,2021-12-09 17:13:08.803214,Pass
--,DUT_PING,--,--,--,--,125174,2021-12-09 17:13:08.926437,Pass
--,DUT_TELNET,--,--,--,--,132172,2021-12-09 17:13:09.081524,Pass
--,VeritfyDUTMAC,--,--,--,--,110337,2021-12-09 17:13:09.276517,Pass
--,DUT_OK,--,--,--,--,126219,2021-12-09 17:13:09.387850,Pass
--,TEMP_BOOT,--,--,--,63,116178,2021-12-09 17:13:09.552320,Pass
--,LED_MODEL,lp5562,--,--,--,104282,2021-12-09 17:13:09.706568,Pass
--,PHY_STATUS,--,--,--,--,124439,2021-12-09 17:13:09.811846,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,140981,2021-12-09 17:13:09.938282,Pass
--,FUSB_STATUS,--,--,--,--,132215,2021-12-09 17:13:10.082097,Pass
--,REPORT_CHILD,--,--,--,--,131907,2021-12-09 17:13:10.272148,Pass
--, Install driver,--,--,--,--,130963,2021-12-09 17:13:10.443882,Pass
--, Install driver,--,--,--,--,141044,2021-12-09 17:13:10.576841,Pass
--, Install driver,--,--,--,--,119590,2021-12-09 17:13:10.718881,Pass
--,LOAD_BZT,--,--,--,--,127921,2021-12-09 17:13:10.840466,Pass
--,2GWiFiPing,--,--,--,--,122565,2021-12-09 17:13:10.985328,Pass
--,DUTping,--,--,--,--,122175,2021-12-09 17:13:11.110877,Pass
--,5GWiFiPing,--,--,--,--,133369,2021-12-09 17:13:11.235052,Pass
--,killIperf3,--,--,--,--,124986,2021-12-09 17:13:11.410664,Pass
--,killIperf3,--,--,--,--,146839,2021-12-09 17:13:11.536648,Pass
--,ClearLog,--,--,--,--,137092,2021-12-09 17:13:11.685478,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,122614,2021-12-09 17:13:11.822570,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,125636,2021-12-09 17:13:11.947179,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,250,--,--,133274,2021-12-09 17:13:12.073811,Pass
--,TEMP_WIFI_SPEED,--,--,--,63,114785,2021-12-09 17:13:12.258754,Pass
--,DISABLE_WIFI,--,--,--,--,124217,2021-12-09 17:13:12.408124,Pass
--,BlePeripheral_Rpi,--,--,--,--,121217,2021-12-09 17:13:12.576265,Pass
--,bluetooth40,--,--,--,--,145669,2021-12-09 17:13:12.709038,Pass
--,PingSample,--,--,--,--,151275,2021-12-09 17:13:12.876649,Pass
--,SampleTelnetLogin,--,--,--,--,130173,2021-12-09 17:13:13.029921,Pass
--,Samplecatstartlog,--,--,--,--,109890,2021-12-09 17:13:13.161091,Pass
--,SampleBlePeripheral_Rpi,--,--,--,--,111980,2021-12-09 17:13:13.270981,Pass
--,SampleUnbindBT050,--,--,--,--,159910,2021-12-09 17:13:13.391938,Pass
--,SampleOpenConnection,--,--,--,--,134444,2021-12-09 17:13:13.555836,Pass
--,BLE_OK,--,--,--,--,153429,2021-12-09 17:13:13.699255,Pass
--,Samplequit,--,--,--,--,125874,2021-12-09 17:13:13.915641,Pass
--,bluetooth30,--,--,--,--,137063,2021-12-09 17:13:14.043510,Pass
--,quit,--,--,--,--,136757,2021-12-09 17:13:14.182572,Pass
--,bootcmd,--,--,--,--,105046,2021-12-09 17:13:14.336280,Pass
--,Checkbootcmd,--,--,--,--,130749,2021-12-09 17:13:14.442326,Pass
--,bootfileFirefly,--,--,--,--,133213,2021-12-09 17:13:14.575066,Pass
--,Checkbootfile,--,--,--,--,122075,2021-12-09 17:13:14.709276,Pass
--,revert_mode,--,--,--,--,132201,2021-12-09 17:13:14.833344,Pass
--,Checkmode,--,--,--,--,142131,2021-12-09 17:13:14.968235,Pass
--,WriteMACDHCP,--,--,--,--,130640,2021-12-09 17:13:15.112365,Pass
--,BOOT_SETUP,--,--,--,--,128932,2021-12-09 17:13:15.244004,Pass
--,CheckEeroTest,--,--,--,--,108379,2021-12-09 17:13:16.993129,Pass
--,Checkroute,--,--,--,--,122354,2021-12-09 17:13:17.102503,Pass
--,CheckEeroABA,--,--,--,--,113491,2021-12-09 17:13:17.225856,Pass
--,VERIFYSFIS,--,--,--,--,123652,2021-12-09 17:13:17.340349,Pass
--,AT+TESTSTART%,--,--,--,--,114951,2021-12-09 17:13:17.511059,Pass
--,DUT_PING,--,--,--,--,116456,2021-12-09 17:13:17.628998,Pass
--,DUT_TELNET,--,--,--,--,113097,2021-12-09 17:13:17.760417,Pass
--,VeritfyDUTMAC,--,--,--,--,111084,2021-12-09 17:13:17.914404,Pass
--,DUT_OK,--,--,--,--,119341,2021-12-09 17:13:18.025488,Pass
--,TEMP_BOOT,--,--,--,63,118114,2021-12-09 17:13:18.168797,Pass
--,LED_MODEL,lp5562,--,--,--,122027,2021-12-09 17:13:18.334178,Pass
--,PHY_STATUS,--,--,--,--,132010,2021-12-09 17:13:18.459202,Pass
--,MMC_MODEL,4FTE4R|M62704|S40004,--,--,--,137563,2021-12-09 17:13:18.592209,Pass
--,FUSB_STATUS,--,--,--,--,137407,2021-12-09 17:13:18.731765,Pass
--,REPORT_CHILD,--,--,--,--,116207,2021-12-09 17:13:18.884137,Pass
--, Install driver,--,--,--,--,122521,2021-12-09 17:13:19.036888,Pass
--, Install driver,--,--,--,--,122882,2021-12-09 17:13:19.161406,Pass
--, Install driver,--,--,--,--,138900,2021-12-09 17:13:19.286283,Pass
--,LOAD_BZT,--,--,--,--,135422,2021-12-09 17:13:19.428176,Pass
--,2GWiFiPing,--,--,--,--,133836,2021-12-09 17:13:19.605487,Pass
--,DUTping,--,--,--,--,124353,2021-12-09 17:13:19.741318,Pass
--,5GWiFiPing,--,--,--,--,121767,2021-12-09 17:13:19.865671,Pass
--,killIperf3,--,--,--,--,122453,2021-12-09 17:13:19.999407,Pass
--,killIperf3,--,--,--,--,133933,2021-12-09 17:13:20.122857,Pass
--,ClearLog,--,--,--,--,129717,2021-12-09 17:13:20.257830,Pass
--,WIFI_SPEED_2412_TX_PARALLEL,--,--,--,--,137686,2021-12-09 17:13:20.389544,Pass
--,WIFI_SPEED_5180_TX_PARALLEL,--,750,--,--,139818,2021-12-09 17:13:20.529226,Pass
